4,10,0.5053165555000305
8,15,0.5254384875297546
12,15,0.1180390939116478
1,21,0.7368503212928772
18,23,0.3396942615509033
14,24,0.6298359036445618
8,26,0.8730025887489319
15,26,0.4812116026878357
3,27,0.8208248019218445
15,27,0.02737353928387165
26,27,0.5197975635528564
9,28,0.5250832438468933
14,29,0.5911252498626709
3,30,0.09236536175012589
12,30,0.7876381278038025
1,32,0.18168185651302338
3,32,0.6970477104187012
19,32,0.052360255271196365
27,32,0.3471415936946869
4,33,0.7477834820747375
10,33,0.13018058240413666
14,34,0.5179336071014404
24,34,0.46864476799964905
25,34,0.3619965612888336
29,34,0.2628782093524933
0,35,0.4482881426811218
3,36,0.7216423153877258
19,36,0.02841087430715561
26,36,0.49346962571144104
27,36,0.9680061936378479
32,36,0.3801349103450775
4,38,0.17953075468540192
12,38,0.9477232694625854
15,38,0.3307528793811798
30,38,0.5679613947868347
33,39,0.08231279999017715
37,39,0.3635846972465515
19,41,0.6962938904762268
37,42,0.5188027024269104
39,42,0.9891663193702698
1,44,0.30046841502189636
21,44,0.7980901002883911
8,46,0.1639331728219986
23,46,0.7146704792976379
21,47,0.21004125475883484
44,47,0.48180627822875977
25,48,0.6954050660133362
37,48,0.16510719060897827
39,48,0.14845417439937592
42,48,0.22033637762069702
35,49,0.547374963760376
6,52,0.9973388314247131
25,54,0.8825156688690186
39,54,0.10352122038602829
42,54,0.13378728926181793
48,54,0.9513574838638306
0,55,0.4129619300365448
37,55,0.15481677651405334
25,57,0.3471909165382385
14,58,0.6171960234642029
24,58,0.8345752358436584
25,58,0.2952091097831726
34,58,0.8867303133010864
54,58,0.04195260629057884
11,59,0.3782741129398346
56,59,0.4644952416419983
16,60,0.9307902455329895
40,61,0.8415157198905945
2,62,0.08038085699081421
7,62,0.21340878307819366
7,63,0.9452642202377319
62,63,0.056116990745067596
50,64,0.6978028416633606
51,64,0.7394483089447021
3,65,0.8497933745384216
19,65,0.22954849898815155
27,65,0.8126768469810486
32,65,0.8369922637939453
36,65,0.8521305918693542
19,67,0.08887948095798492
41,67,0.8347399830818176
22,68,0.7049508094787598
67,69,0.06361163407564163
46,71,0.37101149559020996
45,72,0.19428816437721252
37,73,0.60155189037323
39,73,0.49531975388526917
42,73,0.5829817056655884
8,74,0.23770993947982788
15,74,0.2628054618835449
57,74,0.618604838848114
12,75,0.9283007979393005
30,75,0.9585556983947754
38,75,0.766781747341156
56,76,0.17043572664260864
59,76,0.7684593796730042
50,77,0.8177289962768555
51,77,0.2788315713405609
64,77,0.724474310874939
0,78,0.36138299107551575
35,78,0.20144151151180267
55,78,0.2571759521961212
4,79,0.48467618227005005
12,79,0.3663330078125
15,79,0.17744150757789612
38,79,0.6719892621040344
6,80,0.1922544538974762
52,80,0.232423797249794
4,81,0.2732945680618286
12,81,0.23737190663814545
15,81,0.31848135590553284
38,81,0.58415287733078
74,81,0.20481446385383606
79,81,0.979333221912384
24,82,0.30723434686660767
25,82,0.8545309901237488
34,82,0.8149226903915405
48,82,0.42615410685539246
54,82,0.6210681200027466
57,82,0.1690032184123993
58,82,0.7744961977005005
4,83,0.5580716729164124
10,83,0.984449028968811
33,83,0.07781300693750381
51,83,0.0917031392455101
25,84,0.3500109910964966
37,84,0.5987418293952942
39,84,0.612990140914917
42,84,0.6818685531616211
48,84,0.8824350237846375
54,84,0.7757408022880554
3,85,0.38489899039268494
12,85,0.697731077671051
15,85,0.1774585098028183
27,85,0.06895288079977036
30,85,0.9577879309654236
38,85,0.514482855796814
75,85,0.8763971924781799
33,86,0.19313473999500275
24,87,0.007311706431210041
25,87,0.9495284557342529
34,87,0.3620910048484802
48,87,0.845420777797699
54,87,0.9404004216194153
58,87,0.44261282682418823
82,87,0.8597191572189331
84,87,0.5026072263717651
1,88,0.27202072739601135
7,88,0.8147405982017517
63,88,0.6702709794044495
18,89,0.5320886373519897
23,89,0.23765727877616882
46,89,0.30427929759025574
71,89,0.7193709015846252
62,91,0.13926440477371216
23,92,0.12826432287693024
29,92,0.7142083644866943
34,92,0.16002371907234192
56,93,0.6301581859588623
23,94,0.7328358888626099
46,94,0.6794957518577576
57,94,0.5884532928466797
74,94,0.08144627511501312
71,95,0.9312326312065125
89,95,0.4845535457134247
2,96,0.7254265546798706
51,96,0.6178891658782959
25,98,0.03435680270195007
39,98,0.6444234251976013
42,98,0.5291066765785217
54,98,0.1460403949022293
79,98,0.3238574266433716
81,98,0.40219563245773315
84,98,0.1887413114309311
3,99,0.9707963466644287
27,99,0.734157383441925
30,99,0.38809454441070557
32,99,0.5345836877822876
36,99,0.5739213824272156
65,99,0.6882294416427612
75,99,0.06926948577165604
85,99,0.6183534264564514
72,100,0.6183311939239502
31,101,0.23982223868370056
50,101,0.3242887854576111
77,101,0.43145322799682617
2,104,0.9310809969902039
7,104,0.23004227876663208
88,104,0.34302034974098206
96,104,0.4306122362613678
1,105,0.48082464933395386
7,105,0.6386426687240601
63,105,0.4470544457435608
88,105,0.9703019857406616
104,105,0.32965287566185
0,106,0.46692904829978943
24,106,0.2659705579280853
48,106,0.07368097454309464
55,106,0.756321132183075
4,107,0.8130102157592773
10,107,0.8767560720443726
33,107,0.660987913608551
83,107,0.8515731692314148
5,108,0.12093833833932877
8,109,0.8706371188163757
15,109,0.5631389021873474
26,109,0.5203207731246948
46,109,0.1979975551366806
57,109,0.048260003328323364
74,109,0.7341582775115967
94,109,0.03462061658501625
53,110,0.6724750995635986
19,111,0.0022330177016556263
41,111,0.7366235256195068
67,111,0.9286620616912842
69,111,0.35990262031555176
4,113,0.9426130056381226
10,113,0.5364780426025391
12,113,0.39240023493766785
33,113,0.4507769048213959
38,113,0.5337166786193848
79,113,0.6111124753952026
81,113,0.41148751974105835
83,113,0.6362170577049255
107,113,0.726349413394928
22,114,0.5516564249992371
68,114,0.7110024094581604
80,114,0.4763963520526886
22,115,0.3014289140701294
52,115,0.018364323303103447
68,115,0.45566415786743164
80,115,0.7292443513870239
114,115,0.9585880041122437
19,116,0.6043114066123962
41,116,0.9497232437133789
67,116,0.843911349773407
111,116,0.8629770278930664
16,117,0.565250039100647
60,117,0.2639637589454651
47,118,0.8363010883331299
4,119,0.21506604552268982
12,119,0.15035472810268402
15,119,0.31317412853240967
38,119,0.519521176815033
74,119,0.28053566813468933
79,119,0.964056134223938
81,119,0.9973180890083313
98,119,0.4583371877670288
113,119,0.34380200505256653
4,121,0.42629191279411316
12,121,0.8115296363830566
15,121,0.28310438990592957
30,121,0.2365228831768036
38,121,0.9531373381614685
75,121,0.5146880149841309
79,121,0.8686394095420837
81,121,0.795017659664154
85,121,0.1788397580385208
113,121,0.6850267648696899
119,121,0.746360182762146
14,124,0.6803887486457825
24,124,0.0784686729311943
29,124,0.11368031054735184
103,124,0.6434272527694702
2,125,0.8133562207221985
7,125,0.6435906291007996
62,125,0.40844112634658813
63,125,0.32182231545448303
88,125,0.5421303510665894
96,125,0.10147933661937714
104,125,0.8907831907272339
105,125,0.4319409728050232
56,126,0.7315850257873535
93,126,0.9547209739685059
15,128,0.18440966308116913
38,128,0.18643984198570251
74,128,0.5024009943008423
79,128,0.8508967161178589
81,128,0.930478572845459
98,128,0.6626834869384766
113,128,0.04072901979088783
119,128,0.9549158215522766
121,128,0.4875086843967438
25,129,0.07360503822565079
39,129,0.8650296330451965
42,129,0.7983612418174744
48,129,0.21852625906467438
54,129,0.32760584354400635
81,129,0.019817963242530823
84,129,0.5187911987304688
98,129,0.9403588175773621
119,129,0.0829252377152443
